datetime,date,hour,num_bills,num_customers,sales_amount,precipitation,temperature,cloudiness,Clear,Clouds,Fog,Rain,Snow
2025-01-25 14:00:00,2025-01-25,14,20,0,193.59,0.0,278.36,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-25 15:00:00,2025-01-25,15,21,0,226.55,0.0,279.4,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-25 16:00:00,2025-01-25,16,13,0,129.53,0.0,276.04,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-25 17:00:00,2025-01-25,17,15,0,166.28,0.0,277.29,28.0,0.0,1.0,0.0,0.0,0.0
2025-01-25 18:00:00,2025-01-25,18,25,0,285.68,0.0,274.82,29.0,0.0,1.0,0.0,0.0,0.0
2025-01-25 19:00:00,2025-01-25,19,19,0,189.41,0.0,273.58,17.0,0.0,1.0,0.0,0.0,0.0
2025-01-25 20:00:00,2025-01-25,20,17,0,191.52,0.0,273.67,4.0,1.0,0.0,0.0,0.0,0.0
2025-01-25 21:00:00,2025-01-25,21,10,0,117.09,0.0,273.5,100.0,0.0,1.0,0.0,0.0,0.0
2025-01-26 11:00:00,2025-01-26,11,2,0,27.87,0.0,276.54,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-26 12:00:00,2025-01-26,12,14,0,133.91,0.0,277.12,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-26 13:00:00,2025-01-26,13,12,0,155.47,0.0,277.67,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-26 14:00:00,2025-01-26,14,18,0,271.12,0.0,279.15,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-26 15:00:00,2025-01-26,15,20,0,224.11,0.0,279.08,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-26 16:00:00,2025-01-26,16,9,0,138.4,0.0,277.39,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-26 17:00:00,2025-01-26,17,13,0,137.71,0.0,277.8,5.0,1.0,0.0,0.0,0.0,0.0
2025-01-26 18:00:00,2025-01-26,18,8,0,88.09,0.0,276.07,1.0,1.0,0.0,0.0,0.0,0.0
2025-01-26 19:00:00,2025-01-26,19,14,0,134.8,0.0,274.98,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-26 20:00:00,2025-01-26,20,12,0,133.98,0.0,274.56,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-26 21:00:00,2025-01-26,21,3,0,26.76,0.0,274.13,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 11:00:00,2025-01-27,11,1,0,12.39,0.0,278.21,7.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 12:00:00,2025-01-27,12,7,0,86.24,0.0,278.47,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 13:00:00,2025-01-27,13,9,0,115.04,0.0,278.95,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 14:00:00,2025-01-27,14,10,0,136.41,0.0,278.91,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-27 15:00:00,2025-01-27,15,12,0,144.37,0.0,278.29,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 16:00:00,2025-01-27,16,9,0,96.32,0.0,279.3,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 17:00:00,2025-01-27,17,10,0,91.13,0.0,277.23,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 18:00:00,2025-01-27,18,10,0,115.09,0.0,274.86,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 19:00:00,2025-01-27,19,10,0,93.36,0.0,275.41,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 20:00:00,2025-01-27,20,4,0,66.82,0.0,273.95,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-27 21:00:00,2025-01-27,21,0,0,0.0,0.0,272.32,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-28 11:00:00,2025-01-28,11,9,0,101.85,0.0,276.53,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-28 12:00:00,2025-01-28,12,9,0,92.89,0.25,278.67,1.0,0.0,0.0,0.0,1.0,0.0
2025-01-28 13:00:00,2025-01-28,13,14,0,150.45,0.0,279.64,5.0,1.0,0.0,0.0,0.0,0.0
2025-01-28 14:00:00,2025-01-28,14,4,0,39.26,0.0,278.64,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-28 15:00:00,2025-01-28,15,10,0,123.22,0.0,279.51,21.0,0.0,1.0,0.0,0.0,0.0
2025-01-28 16:00:00,2025-01-28,16,12,0,202.71,0.0,278.86,32.0,0.0,1.0,0.0,0.0,0.0
2025-01-28 17:00:00,2025-01-28,17,6,0,69.39,0.0,278.28,29.0,0.0,1.0,0.0,0.0,0.0
2025-01-28 18:00:00,2025-01-28,18,8,0,104.83,0.0,276.68,35.0,0.0,1.0,0.0,0.0,0.0
2025-01-28 19:00:00,2025-01-28,19,12,0,173.48,0.0,275.6,73.0,0.0,1.0,0.0,0.0,0.0
2025-01-28 20:00:00,2025-01-28,20,9,0,114.77,0.0,275.09,89.0,0.0,1.0,0.0,0.0,0.0
2025-01-28 21:00:00,2025-01-28,21,0,0,0.0,0.0,274.65,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-29 11:00:00,2025-01-29,11,7,0,90.37,0.0,277.1,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-29 12:00:00,2025-01-29,12,5,0,61.53,0.0,279.58,0.0,1.0,0.0,0.0,0.0,0.0
2025-01-29 13:00:00,2025-01-29,13,7,0,108.94,0.0,280.29,1.0,1.0,0.0,0.0,0.0,0.0
2025-01-29 14:00:00,2025-01-29,14,12,0,144.36,0.0,279.9,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-29 15:00:00,2025-01-29,15,13,0,115.51,0.0,279.04,20.0,0.0,0.0,1.0,0.0,0.0
2025-01-29 16:00:00,2025-01-29,16,5,0,66.73,0.0,278.79,3.0,1.0,0.0,0.0,0.0,0.0
2025-01-29 17:00:00,2025-01-29,17,6,0,67.19,0.0,276.31,5.0,1.0,0.0,0.0,0.0,0.0
2025-01-29 18:00:00,2025-01-29,18,10,0,128.25,0.0,276.52,40.0,0.0,1.0,0.0,0.0,0.0
2025-01-29 19:00:00,2025-01-29,19,7,0,58.65,0.0,275.93,20.0,0.0,1.0,0.0,0.0,0.0
2025-01-29 20:00:00,2025-01-29,20,4,0,35.31,0.0,275.03,5.0,1.0,0.0,0.0,0.0,0.0
2025-01-29 21:00:00,2025-01-29,21,0,0,0.0,0.0,274.35,75.0,0.0,1.0,0.0,0.0,0.0
2025-01-30 11:00:00,2025-01-30,11,0,0,0.0,0.0,273.89,100.0,0.0,1.0,0.0,0.0,0.0
2025-01-30 12:00:00,2025-01-30,12,0,0,0.0,0.25,273.65,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-30 13:00:00,2025-01-30,13,0,0,0.0,1.67,272.71,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-30 14:00:00,2025-01-30,14,0,0,0.0,0.7,272.89,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-30 15:00:00,2025-01-30,15,0,0,0.0,0.89,272.62,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-30 16:00:00,2025-01-30,16,0,0,0.0,0.25,273.27,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-30 17:00:00,2025-01-30,17,0,0,0.0,0.11,273.69,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-30 18:00:00,2025-01-30,18,0,0,0.0,0.14,273.21,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-30 19:00:00,2025-01-30,19,0,0,0.0,0.25,273.29,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-30 20:00:00,2025-01-30,20,0,0,0.0,1.59,273.5,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-30 21:00:00,2025-01-30,21,0,0,0.0,1.95,272.15,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-31 11:00:00,2025-01-31,11,6,0,57.64,0.76,273.48,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-31 12:00:00,2025-01-31,12,5,0,62.21,0.7,273.62,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-31 13:00:00,2025-01-31,13,6,0,89.98,1.78,274.04,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-31 14:00:00,2025-01-31,14,3,0,43.18,2.39,274.33,100.0,0.0,0.0,1.0,1.0,0.0
2025-01-31 15:00:00,2025-01-31,15,9,0,76.6,2.9,274.22,100.0,0.0,0.0,1.0,1.0,0.0
2025-01-31 16:00:00,2025-01-31,16,9,0,91.1,2.34,274.69,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-31 17:00:00,2025-01-31,17,19,0,211.54,0.76,274.49,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-31 18:00:00,2025-01-31,18,11,0,118.5,0.76,274.6,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-31 19:00:00,2025-01-31,19,9,0,118.01,0.76,274.59,100.0,0.0,0.0,0.0,1.0,0.0
2025-01-31 20:00:00,2025-01-31,20,11,0,149.55,0.51,272.82,75.0,0.0,0.0,0.0,1.0,0.0
2025-01-31 21:00:00,2025-01-31,21,6,0,98.12,0.25,270.64,75.0,0.0,0.0,0.0,1.0,0.0
